onset	duration	nwb_table	is_vis	is_ruleA	is_switch	is_cueB	is_choL	is_correct	association_mat	rule_belief	signed_bias	rule_following	bias_following	prob_actual_cho	trial_onset_plane_frame_idx	trial_offset_plane_frame_idx	epoch_type	trial_id
21.12925	10.914000000000001	epochs															maze	0.0
21.12925	9.2225	epochs															maze_stem	0.0
21.162	16.164250000000003	trials	False	True	False	True	True	True	[0.617508053779602, 0.38249194622039795, 0.6302542090415955, 0.36974573135375977]	-0.012746185064315796	-0.2477622926235199	-0.006373107433319092	-0.12388116121292114	0.36974573135375977	[72, 72, 72, 71, 71]	[136, 136, 136, 136, 136]		
30.3745	1.6687499999999993	epochs															maze_arm	0.0
32.0605	5.244250000000001	epochs															feedback_and_iti	0.0
32.0605	0.9954999999999998	epochs															feedback_delay	0.0
33.0825	1.971499999999999	epochs															feedback	0.0
35.32625	1.9784999999999968	epochs															iti	0.0
37.32625	7.640000000000001	epochs															maze	1.0
37.32625	6.040749999999996	epochs															maze_stem	1.0
37.347	12.847499999999997	trials	True	True	False	True	True	True	[0.5666607618331909, 0.4333392083644867, 0.4535600543022156, 0.5464399456977844]	0.11310072243213654	-0.020220831036567688	0.056550368666648865	-0.010110422968864441	0.5464399456977844	[169, 169, 169, 168, 168]	[214, 214, 214, 213, 213]		
43.3855	1.5807500000000019	epochs															maze_arm	1.0
44.9865	5.188749999999999	epochs															feedback_and_iti	1.0
44.9865	0.9819999999999993	epochs															feedback_delay	1.0
45.98925	1.9917500000000032	epochs															feedback	1.0
48.1825	1.992750000000001	epochs															iti	1.0
50.1945	6.949750000000002	epochs															maze	2.0
50.1945	5.731500000000004	epochs															maze_stem	2.0
50.21725	13.990749999999998	trials	True	True	False	True	False	False	[0.5379262566566467, 0.46207374334335327, 0.3797694444656372, 0.6202305555343628]	0.15815681219100952	0.08230429887771606	-0.07907840609550476	-0.04115214943885803	0.3797694444656372	[246, 246, 246, 246, 245]	[287, 287, 287, 286, 286]		
55.946	1.1982500000000016	epochs															maze_arm	2.0
57.16475	7.021000000000001	epochs															feedback_and_iti	2.0
57.16475	0.9897500000000008	epochs															feedback_delay	2.0
58.173	1.9884999999999948	epochs															feedback	2.0
60.21825	3.967500000000001	epochs															iti	2.0
64.208	5.731750000000005	epochs															maze	3.0
64.208	4.458250000000007	epochs															maze_stem	3.0
64.2345	12.78725	trials	False	True	False	True	False	False	[0.5109675526618958, 0.48903244733810425, 0.6295612454414368, 0.3704387843608856]	-0.11859367787837982	-0.14052878320217133	0.05929684638977051	0.07026439905166626	0.6295612454414368	[330, 330, 330, 330, 329]	[364, 363, 363, 363, 363]		
68.689	1.2507500000000107	epochs															maze_arm	3.0
69.9575	7.031750000000002	epochs															feedback_and_iti	3.0
69.9575	0.9932500000000033	epochs															feedback_delay	3.0
70.96775	1.983000000000004	epochs															feedback	3.0
72.986	4.003249999999994	epochs															iti	3.0
77.02175	5.836250000000007	epochs															maze	4.0
77.02175	4.314750000000004	epochs															maze_stem	4.0
77.04775	11.032750000000007	trials	False	True	False	True	True	True	[0.5807533860206604, 0.4192466139793396, 0.6858144402503967, 0.3141855001449585]	-0.10506108403205872	-0.2665678560733795	-0.05253055691719055	-0.13328394293785095	0.3141855001449585	[407, 407, 407, 406, 406]	[441, 441, 441, 441, 440]		
81.35675	1.5012499999999989	epochs															maze_arm	4.0
82.873	5.18249999999999	epochs															feedback_and_iti	4.0
82.873	0.9964999999999975	epochs															feedback_delay	4.0
83.88675	1.981749999999991	epochs															feedback	4.0
86.074	1.981499999999997	epochs															iti	4.0
88.0805	7.169250000000005	epochs															maze	5.0
88.0805	5.394499999999994	epochs															maze_stem	5.0
88.10025	12.37899999999999	trials	False	True	False	True	True	True	[0.46093249320983887, 0.5390675067901611, 0.4735337793827057, 0.5264662504196167]	-0.012601271271705627	0.06553374230861664	-0.006300628185272217	0.032766878604888916	0.5264662504196167	[473, 473, 473, 473, 473]	[515, 515, 515, 515, 515]		
93.49525	1.7545000000000073	epochs															maze_arm	5.0
95.26575	5.188000000000002	epochs															feedback_and_iti	5.0
95.26575	0.9895000000000067	epochs															feedback_delay	5.0
96.27125	1.9907500000000056	epochs															feedback	5.0
98.4565	1.997249999999994	epochs															iti	5.0
100.47925	7.809750000000008	epochs															maze	6.0
100.47925	6.5757500000000135	epochs															maze_stem	6.0
100.50425	13.006749999999997	trials	False	True	False	False	False	True	[0.4119816720485687, 0.5880182981491089, 0.421878844499588, 0.5781211853027344]	-0.0098971426486969	0.16613948345184326	-0.0049485862255096436	-0.08306974172592163	0.4119816720485687	[548, 548, 547, 547, 547]	[594, 593, 593, 593, 593]		
107.07325	1.2157499999999999	epochs															maze_arm	6.0
108.30675	5.183250000000001	epochs															feedback_and_iti	6.0
108.30675	0.998250000000013	epochs															feedback_delay	6.0
109.32175	1.984250000000003	epochs															feedback	6.0
111.5	1.9899999999999949	epochs															iti	6.0
113.511	8.86	epochs															maze	7.0
113.511	7.259250000000009	epochs															maze_stem	7.0
113.53225	14.05225	trials	False	True	False	True	True	True	[0.8424458503723145, 0.15755414962768555, 0.4724941551685333, 0.5275058746337891]	0.3699517101049423	-0.3149399906396866	0.18497586250305176	-0.1574699878692627	0.5275058746337891	[626, 626, 625, 625, 625]	[678, 678, 678, 677, 677]		
120.79	1.5809999999999889	epochs															maze_arm	7.0
122.38825	5.169499999999999	epochs															feedback_and_iti	7.0
122.38825	0.9852500000000077	epochs															feedback_delay	7.0
123.3915	1.9935000000000116	epochs															feedback	7.0
125.569	1.988749999999996	epochs															iti	7.0
127.5845	8.815250000000006	epochs															maze	8.0
127.5845	6.736000000000004	epochs															maze_stem	8.0
127.6085	13.987250000000003	trials	True	True	False	True	True	True	[0.691204845905304, 0.30879512429237366, 0.28668949007987976, 0.7133105397224426]	0.4045153856277466	0.022105664014816284	0.20225770771503448	0.011052832007408142	0.7133105397224426	[710, 710, 710, 710, 709]	[762, 762, 762, 762, 761]		
134.34025	2.059500000000014	epochs															maze_arm	8.0
136.4185	5.155750000000012	epochs															feedback_and_iti	8.0
136.4185	0.9945000000000164	epochs															feedback_delay	8.0
137.4335	1.9802499999999839	epochs															feedback	8.0
139.5875	1.9867500000000007	epochs															iti	8.0
141.59575	7.32974999999999	epochs															maze	9.0
141.59575	6.172749999999979	epochs															maze_stem	9.0
141.6165	12.520499999999998	trials	False	True	False	False	False	True	[0.6206733584403992, 0.37932658195495605, 0.2386648952960968, 0.7613351345062256]	0.38200850784778595	0.14066173136234283	0.19100423157215118	-0.07033087313175201	0.6206733584403992	[794, 794, 794, 794, 793]	[837, 837, 837, 837, 836]		
147.788	1.1374999999999886	epochs															maze_arm	9.0
148.94275	5.1737500000000125	epochs															feedback_and_iti	9.0
148.94275	0.9879999999999995	epochs															feedback_delay	9.0
149.94825	1.978749999999991	epochs															feedback	9.0
152.11975	1.9967499999999916	epochs															iti	9.0
154.137	8.430000000000007	epochs															maze	10.0
154.137	6.876499999999993	epochs															maze_stem	10.0
154.15675	13.604500000000002	trials	False	True	False	True	True	True	[0.8765921592712402, 0.12340787053108215, 0.2995779812335968, 0.7004220485687256]	0.5770141780376434	-0.17617011070251465	0.2885070890188217	-0.08808504045009613	0.7004220485687256	[869, 869, 869, 869, 869]	[919, 919, 919, 918, 918]		
161.034	1.5330000000000155	epochs															maze_arm	10.0
162.585	5.155749999999983	epochs															feedback_and_iti	10.0
162.585	0.991500000000002	epochs															feedback_delay	10.0
163.59425	1.9752500000000168	epochs															feedback	10.0
165.75875	1.9819999999999993	epochs															iti	10.0
167.76125	8.25875000000002	epochs															maze	11.0
167.76125	6.2972500000000196	epochs															maze_stem	11.0
167.7815	15.316000000000003	trials	False	True	False	True	False	False	[0.783809244632721, 0.21619077026844025, 0.17327389121055603, 0.8267261385917664]	0.6105353608727455	0.04291688650846481	-0.30526767671108246	-0.02145843207836151	0.17327389121055603	[951, 951, 951, 951, 950]	[1000, 999, 999, 999, 999]		
174.0765	1.9435000000000002	epochs															maze_arm	11.0
176.03775	7.035000000000025	epochs															feedback_and_iti	11.0
176.03775	0.9902500000000032	epochs															feedback_delay	11.0
177.0455	1.993249999999989	epochs															feedback	11.0
179.076	3.99675000000002	epochs															iti	11.0
183.0975	5.873750000000001	epochs															maze	12.0
183.0975	4.463250000000016	epochs															maze_stem	12.0
183.123	11.051500000000004	trials	False	True	False	False	False	True	[0.7336484789848328, 0.26635152101516724, 0.41875842213630676, 0.5812415480613708]	0.3148900419473648	-0.15240691602230072	0.157445028424263	0.07620345056056976	0.7336484789848328	[1043, 1043, 1043, 1042, 1042]	[1077, 1077, 1077, 1077, 1077]		
187.58025	1.3909999999999911	epochs															maze_arm	12.0
188.98825	5.1667500000000075	epochs															feedback_and_iti	12.0
188.98825	0.9877500000000055	epochs															feedback_delay	12.0
189.99375	1.984250000000003	epochs															feedback	12.0
192.16775	1.9872499999999889	epochs															iti	12.0
194.1745	7.691750000000013	epochs															maze	13.0
194.1745	6.432999999999993	epochs															maze_stem	13.0
194.19775	12.873499999999979	trials	False	True	False	False	False	True	[0.9057613015174866, 0.09423872083425522, 0.29991814494132996, 0.7000818848609924]	0.6058431603014469	-0.20567942038178444	0.3029215782880783	0.10283972322940826	0.9057613015174866	[1109, 1109, 1109, 1109, 1109]	[1155, 1154, 1154, 1154, 1154]		
200.62575	1.2404999999999973	epochs															maze_arm	13.0
201.88375	5.1682500000000005	epochs															feedback_and_iti	13.0
201.88375	0.9892499999999984	epochs															feedback_delay	13.0
202.89075	1.9935000000000116	epochs															feedback	13.0
205.0665	1.9855000000000018	epochs															iti	13.0
207.07125	8.620000000000005	epochs															maze	14.0
207.07125	6.797500000000014	epochs															maze_stem	14.0
207.09175	13.78200000000001	trials	False	True	False	True	True	True	[0.9295536279678345, 0.07044638693332672, 0.24632488191127777, 0.753675103187561]	0.6832287311553955	-0.17587850987911224	0.34161435812711716	-0.08793925493955612	0.753675103187561	[1187, 1187, 1186, 1186, 1186]	[1238, 1237, 1237, 1237, 1237]		
213.88925	1.8019999999999925	epochs															maze_arm	14.0
215.70975	5.145249999999976	epochs															feedback_and_iti	14.0
215.70975	0.994499999999988	epochs															feedback_delay	14.0
216.72025	1.974000000000018	epochs															feedback	14.0
218.8875	1.9675000000000011	epochs															iti	14.0
220.87375	8.222499999999997	epochs															maze	15.0
220.87375	6.799749999999989	epochs															maze_stem	15.0
220.89425	13.425999999999988	trials	False	True	False	True	True	True	[0.8339762091636658, 0.16602382063865662, 0.12441497296094894, 0.8755850195884705]	0.7095612175762653	0.04160882905125618	0.3547805994749069	0.020804420113563538	0.8755850195884705	[1270, 1269, 1269, 1269, 1269]	[1318, 1318, 1318, 1317, 1317]		
227.693	1.4032499999999857	epochs															maze_arm	15.0
229.11375	5.187999999999988	epochs															feedback_and_iti	15.0
229.11375	0.9912499999999795	epochs															feedback_delay	15.0
230.122	1.9914999999999736	epochs															feedback	15.0
232.306	1.9957499999999868	epochs															iti	15.0
234.32025	7.582750000000004	epochs															maze	16.0
234.32025	5.733250000000027	epochs															maze_stem	16.0
234.34075	12.768749999999983	trials	True	True	False	True	True	True	[0.78183513879776, 0.21816487610340118, 0.09925676137208939, 0.9007431864738464]	0.6825783438980579	0.11890808120369911	0.3412891551852226	0.05945403128862381	0.9007431864738464	[1350, 1350, 1350, 1350, 1349]	[1395, 1394, 1394, 1394, 1394]		
240.07225	1.8307499999999948	epochs															maze_arm	16.0
241.9225	5.165999999999997	epochs															feedback_and_iti	16.0
241.9225	0.987499999999983	epochs															feedback_delay	16.0
242.9305	1.981250000000017	epochs															feedback	16.0
245.096	1.9925000000000068	epochs															iti	16.0
247.1095	7.7277500000000146	epochs															maze	17.0
247.1095	6.492250000000013	epochs															maze_stem	17.0
247.13175	12.909999999999968	trials	False	True	False	False	False	True	[0.7307410836219788, 0.269258975982666, 0.09315621107816696, 0.9068437814712524]	0.6375848390161991	0.17610273137688637	0.3187924362719059	-0.08805135264992714	0.7307410836219788	[1427, 1427, 1426, 1426, 1426]	[1472, 1472, 1472, 1472, 1471]		
253.62025	1.217000000000013	epochs															maze_arm	17.0
254.8545	5.1667500000000075	epochs															feedback_and_iti	17.0
254.8545	0.9837499999999864	epochs															feedback_delay	17.0
255.856	1.9884999999999877	epochs															feedback	17.0
258.0455	1.975750000000005	epochs															iti	17.0
260.04175	7.358000000000004	epochs															maze	18.0
260.04175	6.247250000000008	epochs															maze_stem	18.0
260.062	12.547249999999963	trials	False	True	False	False	False	True	[0.8845117092132568, 0.11548827588558197, 0.13325832784175873, 0.8667415976524353]	0.7512533515691757	-0.017770081758499146	0.37562669068574905	0.008885018527507782	0.8845117092132568	[1504, 1504, 1504, 1504, 1504]	[1548, 1547, 1547, 1547, 1547]		
266.3095	1.090249999999969	epochs															maze_arm	18.0
267.41525	5.173249999999996	epochs															feedback_and_iti	18.0
267.41525	1.0	epochs															feedback_delay	18.0
268.43325	1.9742500000000405	epochs															feedback	18.0
270.605	1.9834999999999923	epochs															iti	18.0
272.60925	7.952250000000049	epochs															maze	19.0
272.60925	6.891750000000002	epochs															maze_stem	19.0
272.62775	13.140500000000031	trials	False	True	False	False	False	True	[0.9224033355712891, 0.07759666442871094, 0.13346542418003082, 0.8665346503257751]	0.7889379486441612	-0.0558687224984169	0.3944689556956291	0.027934379875659943	0.9224033355712891	[1580, 1580, 1579, 1579, 1579]	[1626, 1626, 1626, 1626, 1626]		
279.51925	1.042250000000024	epochs															maze_arm	19.0
280.5775	5.169250000000034	epochs															feedback_and_iti	19.0
280.5775	0.9940000000000282	epochs															feedback_delay	19.0
281.58975	1.976500000000044	epochs															feedback	19.0
283.7555	1.9912500000000364	epochs															iti	19.0
285.76825	8.701750000000004	epochs															maze	20.0
285.76825	6.888499999999965	epochs															maze_stem	20.0
285.79125	13.882249999999999	trials	False	True	False	True	True	True	[0.9279852509498596, 0.07201480865478516, 0.13123749196529388, 0.8687624931335449]	0.7967477217316628	-0.05922272056341171	0.3983738422393799	-0.02961134910583496	0.8687624931335449	[1659, 1658, 1658, 1658, 1658]	[1710, 1710, 1709, 1709, 1709]		
292.6755	1.7945000000000277	epochs															maze_arm	20.0
294.48675	5.167750000000012	epochs															feedback_and_iti	20.0
294.48675	0.9960000000000377	epochs															feedback_delay	20.0
295.50025	1.9845000000000255	epochs															feedback	20.0
297.677	1.9774999999999636	epochs															iti	20.0
299.6735	7.263750000000016	epochs															maze	21.0
299.6735	5.846749999999986	epochs															maze_stem	21.0
