session_id	original_session_id
ses-Mouse+8+widefield+retinotopy+and+window+vessel	ses-Mouse_8_widefield_retinotopy_and_window_vessel
ses-mouse+8+session+date+2017+07+25+area+RSC+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-07-25_area_RSC_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+07+26+area+V1+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-07-26_area_V1_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+07+27+area+AM+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-07-27_area_AM_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+07+28+area+AM+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-07-28_area_AM_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+07+31+area+visA+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-07-31_area_visA_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+01+area+MM+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-01_area_MM_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+02+area+visA+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-02_area_visA_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+03+area+visA+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-03_area_visA_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+04+area+visA+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-04_area_visA_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+06+area+visA+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-06_area_visA_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+07+area+visA+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-07_area_visA_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+08+area+visA+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-08_area_visA_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+09+area+visA+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-09_area_visA_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+10+area+visA+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-10_area_visA_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+11+area+RSC+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-11_area_RSC_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+12+area+MM+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-12_area_MM_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+14+area+AM+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-14_area_AM_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+15+area+AM+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-15_area_AM_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+16+area+V1+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-16_area_V1_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+17+area+AM+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-17_area_AM_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+18+area+visA+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-18_area_visA_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+19+area+visA+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-19_area_visA_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+20+area+PM+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-20_area_PM_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+21+area+AM+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-21_area_AM_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+22+area+PM+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-22_area_PM_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+23+area+RSC+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-23_area_RSC_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+24+area+V1+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-24_area_V1_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+25+area+AM+L5+multi+plane+imaging	ses-mouse_8_session_date_2017-08-25_area_AM_L5_multi_plane_imaging
ses-mouse+8+session+date+2017+08+30+area+PM+L23+multi+plane+imaging	ses-mouse_8_session_date_2017-08-30_area_PM_L23_multi_plane_imaging
ses-mouse+8+session+date+2017+08+31+area+visA+L5+multi+plane+imaging	ses-mouse_8_session_date_2017-08-31_area_visA_L5_multi_plane_imaging
ses-mouse+8+session+date+2017+09+04+area+V1+L5+multi+plane+imaging	ses-mouse_8_session_date_2017-09-04_area_V1_L5_multi_plane_imaging
ses-mouse+8+session+date+2017+09+05+area+MM+L5+multi+plane+imaging	ses-mouse_8_session_date_2017-09-05_area_MM_L5_multi_plane_imaging
ses-mouse+8+session+date+2017+09+06+area+MM+L5+multi+plane+imaging	ses-mouse_8_session_date_2017-09-06_area_MM_L5_multi_plane_imaging
ses-mouse+8+session+date+2017+09+07+area+visA+L5+multi+plane+imaging	ses-mouse_8_session_date_2017-09-07_area_visA_L5_multi_plane_imaging
ses-mouse+8+session+date+2017+09+08+area+RSC+L5+multi+plane+imaging	ses-mouse_8_session_date_2017-09-08_area_RSC_L5_multi_plane_imaging
ses-mouse+8+session+date+2017+09+10+area+AM+L5+multi+plane+imaging	ses-mouse_8_session_date_2017-09-10_area_AM_L5_multi_plane_imaging
ses-mouse+8+session+date+2017+09+11+area+AM+L5+multi+plane+imaging	ses-mouse_8_session_date_2017-09-11_area_AM_L5_multi_plane_imaging
ses-mouse+8+session+date+2017+09+12+area+AM+L5+multi+plane+imaging	ses-mouse_8_session_date_2017-09-12_area_AM_L5_multi_plane_imaging
ses-mouse+8+session+date+2017+09+13+area+V1+L5+multi+plane+imaging	ses-mouse_8_session_date_2017-09-13_area_V1_L5_multi_plane_imaging
ses-mouse+8+session+date+2017+09+14+area+MM+L5+multi+plane+imaging	ses-mouse_8_session_date_2017-09-14_area_MM_L5_multi_plane_imaging
ses-mouse+8+session+date+2017+09+15+area+V1+L5+multi+plane+imaging	ses-mouse_8_session_date_2017-09-15_area_V1_L5_multi_plane_imaging
ses-mouse+8+session+date+2017+09+16+area+RSC+L5+multi+plane+imaging	ses-mouse_8_session_date_2017-09-16_area_RSC_L5_multi_plane_imaging
