session_id	original_session_id
ses-mouse+6+session+date+2017+08+08+area+RSC+L5+multi+plane+imaging	ses-mouse_6_session_date_2017-08-08_area_RSC_L5_multi_plane_imaging
ses-mouse+6+session+date+2017+08+09+area+V1+L5+multi+plane+imaging	ses-mouse_6_session_date_2017-08-09_area_V1_L5_multi_plane_imaging
ses-mouse+6+session+date+2017+08+10+area+visA+L23+multi+plane+imaging	ses-mouse_6_session_date_2017-08-10_area_visA_L23_multi_plane_imaging
ses-mouse+6+session+date+2017+08+12+area+V1+L5+multi+plane+imaging	ses-mouse_6_session_date_2017-08-12_area_V1_L5_multi_plane_imaging
ses-mouse+6+session+date+2017+08+14+area+visA+L23+multi+plane+imaging	ses-mouse_6_session_date_2017-08-14_area_visA_L23_multi_plane_imaging
ses-mouse+6+session+date+2017+08+15+area+RSC+L23+multi+plane+imaging	ses-mouse_6_session_date_2017-08-15_area_RSC_L23_multi_plane_imaging
ses-mouse+6+session+date+2017+08+17+area+RSC+L23+multi+plane+imaging	ses-mouse_6_session_date_2017-08-17_area_RSC_L23_multi_plane_imaging
ses-mouse+6+session+date+2017+08+18+area+V1+L23+multi+plane+imaging	ses-mouse_6_session_date_2017-08-18_area_V1_L23_multi_plane_imaging
ses-mouse+6+session+date+2017+08+19+area+RSC+L23+multi+plane+imaging	ses-mouse_6_session_date_2017-08-19_area_RSC_L23_multi_plane_imaging
ses-mouse+6+session+date+2017+08+20+area+visA+L5+multi+plane+imaging	ses-mouse_6_session_date_2017-08-20_area_visA_L5_multi_plane_imaging
ses-mouse+6+session+date+2017+08+21+area+visA+L5+multi+plane+imaging	ses-mouse_6_session_date_2017-08-21_area_visA_L5_multi_plane_imaging
ses-mouse+6+session+date+2017+08+22+area+RSC+L5+multi+plane+imaging	ses-mouse_6_session_date_2017-08-22_area_RSC_L5_multi_plane_imaging
ses-mouse+6+session+date+2017+08+23+area+RSC+L5+multi+plane+imaging	ses-mouse_6_session_date_2017-08-23_area_RSC_L5_multi_plane_imaging
ses-mouse+6+session+date+2017+08+24+area+AM+L5+multi+plane+imaging	ses-mouse_6_session_date_2017-08-24_area_AM_L5_multi_plane_imaging
ses-mouse+6+session+date+2017+08+25+area+MM+L5+multi+plane+imaging	ses-mouse_6_session_date_2017-08-25_area_MM_L5_multi_plane_imaging
ses-mouse+6+session+date+2017+08+31+area+RSC+L23+multi+plane+imaging	ses-mouse_6_session_date_2017-08-31_area_RSC_L23_multi_plane_imaging
