onset	duration	nwb_table	is_vis	is_ruleA	is_switch	is_cueB	is_choL	is_correct	association_mat	rule_belief	signed_bias	rule_following	bias_following	prob_actual_cho	trial_onset_plane_frame_idx	trial_offset_plane_frame_idx	epoch_type	trial_id
62.8785	11.48375	epochs															maze	0.0
62.8785	9.828249999999997	epochs															maze_stem	0.0
62.93225	16.505249999999997	trials	False	True	False	False	True	False	[0.2851172089576721, 0.7148827910423279, 0.28259584307670593, 0.7174041271209717]	0.0025213509798049927	0.43228693306446075	-0.0012606680393218994	0.21614345908164978	0.7148827910423279	[1206]	[1549]		
72.72675	1.6355000000000075	epochs															maze_arm	0.0
74.37975	5.032499999999999	epochs															feedback_and_iti	0.0
74.37975	0.9962500000000034	epochs															feedback_delay	0.0
75.39375	1.9762500000000074	epochs															feedback	0.0
77.419	1.9932500000000033	epochs															iti	0.0
79.4375	8.590500000000006	epochs															maze	1.0
79.4375	6.866749999999996	epochs															maze_stem	1.0
79.459	13.628749999999997	trials	False	True	False	False	True	False	[0.1970624327659607, 0.8029375076293945, 0.23516109585762024, 0.7648389339447021]	-0.038098618388175964	0.5677764564752579	0.01904928684234619	0.28388822078704834	0.8029375076293945	[1702]	[1959]		
86.3245	1.7035000000000053	epochs															maze_arm	1.0
88.045	5.020250000000004	epochs															feedback_and_iti	1.0
88.045	0.9909999999999997	epochs															feedback_delay	1.0
89.0515	1.9917499999999961	epochs															feedback	1.0
91.07925	1.9860000000000042	epochs															iti	1.0
93.08775	7.873999999999995	epochs															maze	2.0
93.08775	5.933000000000007	epochs															maze_stem	2.0
93.10925	13.088999999999999	trials	False	True	False	False	False	True	[0.13541829586029053, 0.8645816445350647, 0.2151106745004654, 0.784889280796051]	-0.07969237118959427	0.6494709774851799	-0.03984618932008743	-0.32473551481962204	0.13541829586029053	[2111]	[2347]		
99.0405	1.9212500000000006	epochs															maze_arm	2.0
100.9785	5.1995000000000005	epochs															feedback_and_iti	2.0
100.9785	0.9847500000000053	epochs															feedback_delay	2.0
101.98125	1.9949999999999903	epochs															feedback	2.0
104.20175	1.9762499999999932	epochs															iti	2.0
106.19825	9.52225	epochs															maze	3.0
106.19825	7.8870000000000005	epochs															maze_stem	3.0
106.21825	14.732749999999996	trials	False	True	False	True	True	True	[0.5521610379219055, 0.44783902168273926, 0.4110020697116852, 0.5889979600906372]	0.14115895330905914	0.03683693706989288	0.07057946920394897	0.018418490886688232	0.5889979600906372	[2504]	[2789]		
114.103	1.6175000000000068	epochs															maze_arm	3.0
115.7385	5.190749999999994	epochs															feedback_and_iti	3.0
115.7385	0.9899999999999949	epochs															feedback_delay	3.0
116.74625	1.9897500000000008	epochs															feedback	3.0
118.93475	1.9945000000000022	epochs															iti	3.0
120.951	7.70750000000001	epochs															maze	4.0
120.951	5.949750000000009	epochs															maze_stem	4.0
